Country,Date,Number of Cases
Malaysia,"Mar 06 2021",1680
Malaysia,"Mar 07 2021",1683
Malaysia,"Mar 08 2021",1529
Malaysia,"Mar 09 2021",1280
Malaysia,"Mar 10 2021",1448
Malaysia,"Mar 11 2021",1647
Malaysia,"Mar 12 2021",1575
Malaysia,"Mar 13 2021",1470
Malaysia,"Mar 14 2021",1354
Malaysia,"Mar 15 2021",1208
Malaysia,"Mar 16 2021",1063
Malaysia,"Mar 17 2021",1219
Malaysia,"Mar 18 2021",1213
Malaysia,"Mar 19 2021",1576
Malaysia,"Mar 20 2021",1671
Malaysia,"Mar 21 2021",1327
Malaysia,"Mar 22 2021",1116
Malaysia,"Mar 23 2021",1384
Malaysia,"Mar 24 2021",1268
Malaysia,"Mar 25 2021",1360
Malaysia,"Mar 26 2021",1275
Malaysia,"Mar 27 2021",1199
Malaysia,"Mar 28 2021",1302
Malaysia,"Mar 29 2021",941
Malaysia,"Mar 30 2021",1133
Malaysia,"Mar 31 2021",1482
Malaysia,"Apr 01 2021",1178
Malaysia,"Apr 02 2021",1294
Malaysia,"Apr 03 2021",1638
Malaysia,"Apr 04 2021"        ,1349            
Indonesia,"Feb 15 2020",null
Indonesia,"Feb 16 2020",null
Indonesia,"Feb 17 2020",null
Indonesia,"Feb 18 2020",null
Indonesia,"Feb 19 2020",null
Indonesia,"Feb 20 2020",null
Indonesia,"Feb 21 2020",null
Indonesia,"Feb 22 2020",null
Indonesia,"Feb 23 2020",null
Indonesia,"Feb 24 2020",null
Indonesia,"Feb 25 2020",null
Indonesia,"Feb 26 2020",null
Indonesia,"Feb 27 2020",null
Indonesia,"Feb 28 2020",null
Indonesia,"Feb 29 2020",null
Indonesia,"Mar 01 2020",null
Indonesia,"Mar 02 2020",null
Indonesia,"Mar 03 2020",0
Indonesia,"Mar 04 2020",0
Indonesia,"Mar 05 2020",0
Indonesia,"Mar 06 2020",2
Indonesia,"Mar 07 2020",0
Indonesia,"Mar 08 2020",2
Indonesia,"Mar 09 2020",13
Indonesia,"Mar 10 2020",8
Indonesia,"Mar 11 2020",7
Indonesia,"Mar 12 2020",0
Indonesia,"Mar 13 2020",35
Indonesia,"Mar 14 2020",27
Indonesia,"Mar 15 2020",21
Indonesia,"Mar 16 2020",17
Indonesia,"Mar 17 2020",38
Indonesia,"Mar 18 2020",55
Indonesia,"Mar 19 2020",82
Indonesia,"Mar 20 2020",60
Indonesia,"Mar 21 2020",81
Indonesia,"Mar 22 2020",64
Indonesia,"Mar 23 2020",65
Indonesia,"Mar 24 2020",107
Indonesia,"Mar 25 2020",104
Indonesia,"Mar 26 2020",103
Indonesia,"Mar 27 2020",153
Indonesia,"Mar 28 2020",109
Indonesia,"Mar 29 2020",130
Indonesia,"Mar 30 2020",129
Indonesia,"Mar 31 2020",114
Indonesia,"Apr 01 2020",149
Indonesia,"Apr 02 2020",113
Indonesia,"Apr 03 2020",196
Indonesia,"Apr 04 2020",106
Indonesia,"Apr 05 2020",181
Indonesia,"Apr 06 2020",218
Indonesia,"Apr 07 2020",247
Indonesia,"Apr 08 2020",218
Indonesia,"Apr 09 2020",337
Indonesia,"Apr 10 2020",219
Indonesia,"Apr 11 2020",330
Indonesia,"Apr 12 2020",399
Indonesia,"Apr 13 2020",316
Indonesia,"Apr 14 2020",282
Indonesia,"Apr 15 2020",297
Indonesia,"Apr 16 2020",380
Indonesia,"Apr 17 2020",407
Indonesia,"Apr 18 2020",325
Indonesia,"Apr 19 2020",327
Indonesia,"Apr 20 2020",185
Indonesia,"Apr 21 2020",375
Indonesia,"Apr 22 2020",283
Indonesia,"Apr 23 2020",357
Indonesia,"Apr 24 2020",436
Indonesia,"Apr 25 2020",396
Indonesia,"Apr 26 2020",275
Indonesia,"Apr 27 2020",214
Indonesia,"Apr 28 2020",415
Indonesia,"Apr 29 2020",260
Indonesia,"Apr 30 2020",347
Indonesia,"May 01 2020",433
Indonesia,"May 02 2020",292
Indonesia,"May 03 2020",349
Indonesia,"May 04 2020",395
Indonesia,"May 05 2020",484
Indonesia,"May 06 2020",367
Indonesia,"May 07 2020",338
Indonesia,"May 08 2020",336
Indonesia,"May 09 2020",533
Indonesia,"May 10 2020",387
Indonesia,"May 11 2020",233
Indonesia,"May 12 2020",484
Indonesia,"May 13 2020",689
Indonesia,"May 14 2020",568
Indonesia,"May 15 2020",490
Indonesia,"May 16 2020",529
Indonesia,"May 17 2020",489
Indonesia,"May 18 2020",496
Indonesia,"May 19 2020",486
Indonesia,"May 20 2020",693
Indonesia,"May 21 2020",973
Indonesia,"May 22 2020",634
Indonesia,"May 23 2020",949
Indonesia,"May 24 2020",526
Indonesia,"May 25 2020",479
Indonesia,"May 26 2020",415
Indonesia,"May 27 2020",686
Indonesia,"May 28 2020",687
Indonesia,"May 29 2020",678
Indonesia,"May 30 2020",557
Indonesia,"May 31 2020",700
Indonesia,"Jun 01 2020",467
Indonesia,"Jun 02 2020",609
Indonesia,"Jun 03 2020",684
Indonesia,"Jun 04 2020",585
Indonesia,"Jun 05 2020",703
Indonesia,"Jun 06 2020",993
Indonesia,"Jun 07 2020",672
Indonesia,"Jun 08 2020",847
Indonesia,"Jun 09 2020",1043
Indonesia,"Jun 10 2020",1240
Indonesia,"Jun 11 2020",979
Indonesia,"Jun 12 2020",1111
Indonesia,"Jun 13 2020",1014
Indonesia,"Jun 14 2020",857
Indonesia,"Jun 15 2020",1017
Indonesia,"Jun 16 2020",1106
Indonesia,"Jun 17 2020",1031
Indonesia,"Jun 18 2020",1331
Indonesia,"Jun 19 2020",1041
Indonesia,"Jun 20 2020",1226
Indonesia,"Jun 21 2020",862
Indonesia,"Jun 22 2020",954
Indonesia,"Jun 23 2020",1051
Indonesia,"Jun 24 2020",1113
Indonesia,"Jun 25 2020",1178
Indonesia,"Jun 26 2020",1240
Indonesia,"Jun 27 2020",1385
Indonesia,"Jun 28 2020",1198
Indonesia,"Jun 29 2020",1082
Indonesia,"Jun 30 2020",1293
Indonesia,"Jul 01 2020",1385
Indonesia,"Jul 02 2020",1624
Indonesia,"Jul 03 2020",1301
Indonesia,"Jul 04 2020",1447
Indonesia,"Jul 05 2020",1607
Indonesia,"Jul 06 2020",1209
Indonesia,"Jul 07 2020",1268
Indonesia,"Jul 08 2020",1853
Indonesia,"Jul 09 2020",2657
Indonesia,"Jul 10 2020",1611
Indonesia,"Jul 11 2020",1671
Indonesia,"Jul 12 2020",1681
Indonesia,"Jul 13 2020",1282
Indonesia,"Jul 14 2020",1591
Indonesia,"Jul 15 2020",1522
Indonesia,"Jul 16 2020",1574
Indonesia,"Jul 17 2020",1462
Indonesia,"Jul 18 2020",1752
Indonesia,"Jul 19 2020",1639
Indonesia,"Jul 20 2020",1693
Indonesia,"Jul 21 2020",1655
Indonesia,"Jul 22 2020",1882
Indonesia,"Jul 23 2020",1906
Indonesia,"Jul 24 2020",1761
Indonesia,"Jul 25 2020",1868
Indonesia,"Jul 26 2020",1492
Indonesia,"Jul 27 2020",1525
Indonesia,"Jul 28 2020",1748
Indonesia,"Jul 29 2020",2381
Indonesia,"Jul 30 2020",1904
Indonesia,"Jul 31 2020",2040
Indonesia,"Aug 01 2020",1560
Indonesia,"Aug 02 2020",1519
Indonesia,"Aug 03 2020",1679
Indonesia,"Aug 04 2020",1922
Indonesia,"Aug 05 2020",1815
Indonesia,"Aug 06 2020",1882
Indonesia,"Aug 07 2020",2473
Indonesia,"Aug 08 2020",2277
Indonesia,"Aug 09 2020",1893
Indonesia,"Aug 10 2020",1687
Indonesia,"Aug 11 2020",1693
Indonesia,"Aug 12 2020",1942
Indonesia,"Aug 13 2020",2098
Indonesia,"Aug 14 2020",2307
Indonesia,"Aug 15 2020",2345
Indonesia,"Aug 16 2020",2081
Indonesia,"Aug 17 2020",1821
Indonesia,"Aug 18 2020",1673
Indonesia,"Aug 19 2020",1902
Indonesia,"Aug 20 2020",2266
Indonesia,"Aug 21 2020",2197
Indonesia,"Aug 22 2020",2090
Indonesia,"Aug 23 2020",2037
Indonesia,"Aug 24 2020",1877
Indonesia,"Aug 25 2020",2447
Indonesia,"Aug 26 2020",2306
Indonesia,"Aug 27 2020",2719
Indonesia,"Aug 28 2020",3003
Indonesia,"Aug 29 2020",3308
Indonesia,"Aug 30 2020",2858
Indonesia,"Aug 31 2020",2743
Indonesia,"Sep 01 2020",2775
Indonesia,"Sep 02 2020",3075
Indonesia,"Sep 03 2020",3622
Indonesia,"Sep 04 2020",3269
Indonesia,"Sep 05 2020",3128
Indonesia,"Sep 06 2020",3444
Indonesia,"Sep 07 2020",2880
Indonesia,"Sep 08 2020",3046
Indonesia,"Sep 09 2020",3307
Indonesia,"Sep 10 2020",3861
Indonesia,"Sep 11 2020",3737
Indonesia,"Sep 12 2020",3806
Indonesia,"Sep 13 2020",3636
Indonesia,"Sep 14 2020",3141
Indonesia,"Sep 15 2020",3507
Indonesia,"Sep 16 2020",3963
Indonesia,"Sep 17 2020",3635
Indonesia,"Sep 18 2020",3891
Indonesia,"Sep 19 2020",4168
Indonesia,"Sep 20 2020",3989
Indonesia,"Sep 21 2020",4176
Indonesia,"Sep 22 2020",4071
Indonesia,"Sep 23 2020",4465
Indonesia,"Sep 24 2020",4634
Indonesia,"Sep 25 2020",4823
Indonesia,"Sep 26 2020",4494
Indonesia,"Sep 27 2020",3874
Indonesia,"Sep 28 2020",3509
Indonesia,"Sep 29 2020",4002
Indonesia,"Sep 30 2020",4284
Indonesia,"Oct 01 2020",4174
Indonesia,"Oct 02 2020",4317
Indonesia,"Oct 03 2020",4007
Indonesia,"Oct 04 2020",3992
Indonesia,"Oct 05 2020",3622
Indonesia,"Oct 06 2020",4056
Indonesia,"Oct 07 2020",4538
Indonesia,"Oct 08 2020",4850
Indonesia,"Oct 09 2020",4094
Indonesia,"Oct 10 2020",4294
Indonesia,"Oct 11 2020",4497
Indonesia,"Oct 12 2020",3267
Indonesia,"Oct 13 2020",3906
Indonesia,"Oct 14 2020",4127
Indonesia,"Oct 15 2020",4411
Indonesia,"Oct 16 2020",4301
Indonesia,"Oct 17 2020",4301
Indonesia,"Oct 18 2020",4105
Indonesia,"Oct 19 2020",3373
Indonesia,"Oct 20 2020",3602
Indonesia,"Oct 21 2020",4267
Indonesia,"Oct 22 2020",4432
Indonesia,"Oct 23 2020",4369
Indonesia,"Oct 24 2020",4070
Indonesia,"Oct 25 2020",3732
Indonesia,"Oct 26 2020",3222
Indonesia,"Oct 27 2020",3520
Indonesia,"Oct 28 2020",4029
Indonesia,"Oct 29 2020",3565
Indonesia,"Oct 30 2020",2897
Indonesia,"Oct 31 2020",3143
Indonesia,"Nov 01 2020",2696
Indonesia,"Nov 02 2020",2618
Indonesia,"Nov 03 2020",2973
Indonesia,"Nov 04 2020",3356
Indonesia,"Nov 05 2020",4065
Indonesia,"Nov 06 2020",3778
Indonesia,"Nov 07 2020",4262
Indonesia,"Nov 08 2020",3880
Indonesia,"Nov 09 2020",2853
Indonesia,"Nov 10 2020",3779
Indonesia,"Nov 11 2020",3770
Indonesia,"Nov 12 2020",4173
Indonesia,"Nov 13 2020",5444
Indonesia,"Nov 14 2020",5272
Indonesia,"Nov 15 2020",4106
Indonesia,"Nov 16 2020",3535
Indonesia,"Nov 17 2020",3807
Indonesia,"Nov 18 2020",4265
Indonesia,"Nov 19 2020",4798
Indonesia,"Nov 20 2020",4792
Indonesia,"Nov 21 2020",4998
Indonesia,"Nov 22 2020",4360
Indonesia,"Nov 23 2020",4442
Indonesia,"Nov 24 2020",4192
Indonesia,"Nov 25 2020",5534
Indonesia,"Nov 26 2020",4917
Indonesia,"Nov 27 2020",5828
Indonesia,"Nov 28 2020",5418
Indonesia,"Nov 29 2020",6267
Indonesia,"Nov 30 2020",4617
Indonesia,"Dec 01 2020",5092
Indonesia,"Dec 02 2020",5533
Indonesia,"Dec 03 2020",8369
Indonesia,"Dec 04 2020",5803
Indonesia,"Dec 05 2020",6027
Indonesia,"Dec 06 2020",6089
Indonesia,"Dec 07 2020",5754
Indonesia,"Dec 08 2020",5292
Indonesia,"Dec 09 2020",6058
Indonesia,"Dec 10 2020",6033
Indonesia,"Dec 11 2020",6310
Indonesia,"Dec 12 2020",6388
Indonesia,"Dec 13 2020",6189
Indonesia,"Dec 14 2020",5489
Indonesia,"Dec 15 2020",6120
Indonesia,"Dec 16 2020",6725
Indonesia,"Dec 17 2020",7354
Indonesia,"Dec 18 2020",6689
Indonesia,"Dec 19 2020",7751
Indonesia,"Dec 20 2020",6982
Indonesia,"Dec 21 2020",6848
Indonesia,"Dec 22 2020",6347
Indonesia,"Dec 23 2020",7514
Indonesia,"Dec 24 2020",7199
Indonesia,"Dec 25 2020",7259
Indonesia,"Dec 26 2020",6740
Indonesia,"Dec 27 2020",6528
Indonesia,"Dec 28 2020",5854
Indonesia,"Dec 29 2020",7903
Indonesia,"Dec 30 2020",8002
Indonesia,"Dec 31 2020",8074
Indonesia,"Jan 01 2021",8072
Indonesia,"Jan 02 2021",7203
Indonesia,"Jan 03 2021",6877
Indonesia,"Jan 04 2021",6753
Indonesia,"Jan 05 2021",7445
Indonesia,"Jan 06 2021",8854
Indonesia,"Jan 07 2021",9321
Indonesia,"Jan 08 2021",10617
Indonesia,"Jan 09 2021",10046
Indonesia,"Jan 10 2021",9640
Indonesia,"Jan 11 2021",8692
Indonesia,"Jan 12 2021",10047
Indonesia,"Jan 13 2021",11278
Indonesia,"Jan 14 2021",11557
Indonesia,"Jan 15 2021",12818
Indonesia,"Jan 16 2021",14224
Indonesia,"Jan 17 2021",11287
Indonesia,"Jan 18 2021",9086
Indonesia,"Jan 19 2021",10365
Indonesia,"Jan 20 2021",12568
Indonesia,"Jan 21 2021",11703
Indonesia,"Jan 22 2021",13632
Indonesia,"Jan 23 2021",12191
Indonesia,"Jan 24 2021",11788
Indonesia,"Jan 25 2021",9994
Indonesia,"Jan 26 2021",13094
Indonesia,"Jan 27 2021",11948
Indonesia,"Jan 28 2021",13695
Indonesia,"Jan 29 2021",13802
Indonesia,"Jan 30 2021",14518
Indonesia,"Jan 31 2021",12001
Indonesia,"Feb 01 2021",10994
Indonesia,"Feb 02 2021",10379
Indonesia,"Feb 03 2021",11984
Indonesia,"Feb 04 2021",11434
Indonesia,"Feb 05 2021",11749
Indonesia,"Feb 06 2021",12156
Indonesia,"Feb 07 2021",10827
Indonesia,"Feb 08 2021",8242
Indonesia,"Feb 09 2021",8700
Indonesia,"Feb 10 2021",8776
Indonesia,"Feb 11 2021",8435
Indonesia,"Feb 12 2021",9869
Indonesia,"Feb 13 2021",8844
Indonesia,"Feb 14 2021",6765
Indonesia,"Feb 15 2021",6462
Indonesia,"Feb 16 2021",10029
Indonesia,"Feb 17 2021",9687
Indonesia,"Feb 18 2021",9039
Indonesia,"Feb 19 2021",10614
Indonesia,"Feb 20 2021",8054
Indonesia,"Feb 21 2021",7300
Indonesia,"Feb 22 2021",10180
Indonesia,"Feb 23 2021",9775
Indonesia,"Feb 24 2021",7533
Indonesia,"Feb 25 2021",8493
Indonesia,"Feb 26 2021",8232
Indonesia,"Feb 27 2021",6208
Indonesia,"Feb 28 2021",5560
Indonesia,"Mar 01 2021",6680
Indonesia,"Mar 02 2021",5712
Indonesia,"Mar 03 2021",6808
Indonesia,"Mar 04 2021",7264
Indonesia,"Mar 05 2021",6971
Indonesia,"Mar 06 2021",5767
Indonesia,"Mar 07 2021",5826
Indonesia,"Mar 08 2021",6894
Indonesia,"Mar 09 2021",6389
Indonesia,"Mar 10 2021",5633
Indonesia,"Mar 11 2021",5144
Indonesia,"Mar 12 2021",6412
Indonesia,"Mar 13 2021",4607
Indonesia,"Mar 14 2021",4714
Indonesia,"Mar 15 2021",5589
Indonesia,"Mar 16 2021",5414
Indonesia,"Mar 17 2021",6825
Indonesia,"Mar 18 2021",6570
Indonesia,"Mar 19 2021",6279
Indonesia,"Mar 20 2021",5656
Indonesia,"Mar 21 2021",4396
Indonesia,"Mar 22 2021",5744
Indonesia,"Mar 23 2021",5297
Indonesia,"Mar 24 2021",5227
Indonesia,"Mar 25 2021",6107
Indonesia,"Mar 26 2021",4982
Indonesia,"Mar 27 2021",4461
Indonesia,"Mar 28 2021",4083
Indonesia,"Mar 29 2021",5008
Indonesia,"Mar 30 2021",4682
Indonesia,"Mar 31 2021",5937
Indonesia,"Apr 01 2021",6142
Indonesia,"Apr 02 2021",5325
Indonesia,"Apr 03 2021",4345
Indonesia,"Apr 04 2021"        ,6731            
Brazil,"Feb 15 2020",null
Brazil,"Feb 16 2020",null
Brazil,"Feb 17 2020",null
Brazil,"Feb 18 2020",null
Brazil,"Feb 19 2020",null
Brazil,"Feb 20 2020",null
Brazil,"Feb 21 2020",null
Brazil,"Feb 22 2020",null
Brazil,"Feb 23 2020",null
Brazil,"Feb 24 2020",null
Brazil,"Feb 25 2020",null
Brazil,"Feb 26 2020",0
Brazil,"Feb 27 2020",0
Brazil,"Feb 28 2020",0
Brazil,"Feb 29 2020",1
Brazil,"Mar 01 2020",0
Brazil,"Mar 02 2020",0
Brazil,"Mar 03 2020",0
Brazil,"Mar 04 2020",1
Brazil,"Mar 05 2020",5
Brazil,"Mar 06 2020",5
Brazil,"Mar 07 2020",6
Brazil,"Mar 08 2020",6
Brazil,"Mar 09 2020",0
Brazil,"Mar 10 2020",9
Brazil,"Mar 11 2020",18
Brazil,"Mar 12 2020",25
Brazil,"Mar 13 2020",74
Brazil,"Mar 14 2020",0
Brazil,"Mar 15 2020",49
Brazil,"Mar 16 2020",34
Brazil,"Mar 17 2020",112
Brazil,"Mar 18 2020",183
Brazil,"Mar 19 2020",111
Brazil,"Mar 20 2020",330
Brazil,"Mar 21 2020",208
Brazil,"Mar 22 2020",368
Brazil,"Mar 23 2020",378
Brazil,"Mar 24 2020",323
Brazil,"Mar 25 2020",307
Brazil,"Mar 26 2020",431
Brazil,"Mar 27 2020",432
Brazil,"Mar 28 2020",487
Brazil,"Mar 29 2020",352
Brazil,"Mar 30 2020",374
Brazil,"Mar 31 2020",1087
Brazil,"Apr 01 2020",1163
Brazil,"Apr 02 2020",1164
Brazil,"Apr 03 2020",1150
Brazil,"Apr 04 2020",1166
Brazil,"Apr 05 2020",894
Brazil,"Apr 06 2020",929
Brazil,"Apr 07 2020",1851
Brazil,"Apr 08 2020",2154
Brazil,"Apr 09 2020",1957
Brazil,"Apr 10 2020",1644
Brazil,"Apr 11 2020",1173
Brazil,"Apr 12 2020",1230
Brazil,"Apr 13 2020",1238
Brazil,"Apr 14 2020",1832
Brazil,"Apr 15 2020",3348
Brazil,"Apr 16 2020",2073
Brazil,"Apr 17 2020",2999
Brazil,"Apr 18 2020",3040
Brazil,"Apr 19 2020",1932
Brazil,"Apr 20 2020",2089
Brazil,"Apr 21 2020",2336
Brazil,"Apr 22 2020",2678
Brazil,"Apr 23 2020",3735
Brazil,"Apr 24 2020",3503
Brazil,"Apr 25 2020",6201
Brazil,"Apr 26 2020",3663
Brazil,"Apr 27 2020",3642
Brazil,"Apr 28 2020",6398
Brazil,"Apr 29 2020",6462
Brazil,"Apr 30 2020",6019
Brazil,"May 01 2020",6729
Brazil,"May 02 2020",4450
Brazil,"May 03 2020",4588
Brazil,"May 04 2020",7119
Brazil,"May 05 2020",6449
Brazil,"May 06 2020",11896
Brazil,"May 07 2020",9082
Brazil,"May 08 2020",10199
Brazil,"May 09 2020",10169
Brazil,"May 10 2020",6638
Brazil,"May 11 2020",6444
Brazil,"May 12 2020",8459
Brazil,"May 13 2020",11555
Brazil,"May 14 2020",13761
Brazil,"May 15 2020",15305
Brazil,"May 16 2020",14919
Brazil,"May 17 2020",7938
Brazil,"May 18 2020",14288
Brazil,"May 19 2020",16517
Brazil,"May 20 2020",21472
Brazil,"May 21 2020",17564
Brazil,"May 22 2020",19969
Brazil,"May 23 2020",16508
Brazil,"May 24 2020",16220
Brazil,"May 25 2020",13051
Brazil,"May 26 2020",15691
Brazil,"May 27 2020",22301
Brazil,"May 28 2020",24151
Brazil,"May 29 2020",29526
Brazil,"May 30 2020",30102
Brazil,"May 31 2020",16409
Brazil,"Jun 01 2020",14556
Brazil,"Jun 02 2020",27263
Brazil,"Jun 03 2020",27312
Brazil,"Jun 04 2020",31890
Brazil,"Jun 05 2020",30136
Brazil,"Jun 06 2020",27581
Brazil,"Jun 07 2020",18375
Brazil,"Jun 08 2020",18925
Brazil,"Jun 09 2020",31197
Brazil,"Jun 10 2020",33100
Brazil,"Jun 11 2020",30465
Brazil,"Jun 12 2020",24253
Brazil,"Jun 13 2020",20894
Brazil,"Jun 14 2020",17086
Brazil,"Jun 15 2020",23674
Brazil,"Jun 16 2020",37278
Brazil,"Jun 17 2020",31475
Brazil,"Jun 18 2020",23050
Brazil,"Jun 19 2020",55209
Brazil,"Jun 20 2020",31571
Brazil,"Jun 21 2020",16851
Brazil,"Jun 22 2020",24358
Brazil,"Jun 23 2020",40131
Brazil,"Jun 24 2020",40995
Brazil,"Jun 25 2020",40673
Brazil,"Jun 26 2020",46907
Brazil,"Jun 27 2020",35887
Brazil,"Jun 28 2020",29313
Brazil,"Jun 29 2020",25234
Brazil,"Jun 30 2020",37997
Brazil,"Jul 01 2020",44884
Brazil,"Jul 02 2020",47984
Brazil,"Jul 03 2020",41988
Brazil,"Jul 04 2020",35035
Brazil,"Jul 05 2020",26209
Brazil,"Jul 06 2020",21486
Brazil,"Jul 07 2020",48584
Brazil,"Jul 08 2020",41541
Brazil,"Jul 09 2020",42907
Brazil,"Jul 10 2020",45235
Brazil,"Jul 11 2020",36474
Brazil,"Jul 12 2020",25364
Brazil,"Jul 13 2020",21783
Brazil,"Jul 14 2020",43245
Brazil,"Jul 15 2020",39705
Brazil,"Jul 16 2020",43829
Brazil,"Jul 17 2020",33959
Brazil,"Jul 18 2020",26549
Brazil,"Jul 19 2020",24650
Brazil,"Jul 20 2020",21749
Brazil,"Jul 21 2020",44887
Brazil,"Jul 22 2020",65339
Brazil,"Jul 23 2020",58080
Brazil,"Jul 24 2020",58249
Brazil,"Jul 25 2020",48234
Brazil,"Jul 26 2020",23467
Brazil,"Jul 27 2020",23579
Brazil,"Jul 28 2020",41169
Brazil,"Jul 29 2020",70869
Brazil,"Jul 30 2020",58271
Brazil,"Jul 31 2020",52509
Brazil,"Aug 01 2020",42578
Brazil,"Aug 02 2020",24801
Brazil,"Aug 03 2020",17988
Brazil,"Aug 04 2020",56411
Brazil,"Aug 05 2020",54685
Brazil,"Aug 06 2020",54801
Brazil,"Aug 07 2020",49502
Brazil,"Aug 08 2020",46305
Brazil,"Aug 09 2020",22213
Brazil,"Aug 10 2020",21888
Brazil,"Aug 11 2020",54923
Brazil,"Aug 12 2020",58081
Brazil,"Aug 13 2020",59147
Brazil,"Aug 14 2020",49274
Brazil,"Aug 15 2020",38937
Brazil,"Aug 16 2020",22365
Brazil,"Aug 17 2020",23038
Brazil,"Aug 18 2020",48637
Brazil,"Aug 19 2020",48541
Brazil,"Aug 20 2020",44684
Brazil,"Aug 21 2020",31391
Brazil,"Aug 22 2020",46210
Brazil,"Aug 23 2020",23085
Brazil,"Aug 24 2020",21434
Brazil,"Aug 25 2020",46959
Brazil,"Aug 26 2020",47828
Brazil,"Aug 27 2020",42489
Brazil,"Aug 28 2020",48112
Brazil,"Aug 29 2020",34360
Brazil,"Aug 30 2020",15346
Brazil,"Aug 31 2020",48590
Brazil,"Sep 01 2020",41889
Brazil,"Sep 02 2020",48632
Brazil,"Sep 03 2020",44728
Brazil,"Sep 04 2020",45651
Brazil,"Sep 05 2020",31199
Brazil,"Sep 06 2020",14606
Brazil,"Sep 07 2020",10188
Brazil,"Sep 08 2020",17330
Brazil,"Sep 09 2020",34208
Brazil,"Sep 10 2020",40431
Brazil,"Sep 11 2020",44215
Brazil,"Sep 12 2020",31880
Brazil,"Sep 13 2020",14597
Brazil,"Sep 14 2020",19089
Brazil,"Sep 15 2020",34755
Brazil,"Sep 16 2020",37387
Brazil,"Sep 17 2020",35757
Brazil,"Sep 18 2020",39991
Brazil,"Sep 19 2020",30913
Brazil,"Sep 20 2020",16282
Brazil,"Sep 21 2020",15454
Brazil,"Sep 22 2020",35252
Brazil,"Sep 23 2020",32445
Brazil,"Sep 24 2020",32129
Brazil,"Sep 25 2020",32670
Brazil,"Sep 26 2020",25536
Brazil,"Sep 27 2020",14194
Brazil,"Sep 28 2020",16018
Brazil,"Sep 29 2020",31990
Brazil,"Sep 30 2020",33269
Brazil,"Oct 01 2020",35643
Brazil,"Oct 02 2020",33002
Brazil,"Oct 03 2020",24602
Brazil,"Oct 04 2020",8456
Brazil,"Oct 05 2020",25210
Brazil,"Oct 06 2020",30454
Brazil,"Oct 07 2020",31404
Brazil,"Oct 08 2020",27182
Brazil,"Oct 09 2020",27651
Brazil,"Oct 10 2020",34650
Brazil,"Oct 11 2020",3139
Brazil,"Oct 12 2020",8429
Brazil,"Oct 13 2020",11415
Brazil,"Oct 14 2020",26675
Brazil,"Oct 15 2020",29498
Brazil,"Oct 16 2020",30574
Brazil,"Oct 17 2020",22792
Brazil,"Oct 18 2020",10982
Brazil,"Oct 19 2020",15783
Brazil,"Oct 20 2020",23690
Brazil,"Oct 21 2020",25832
Brazil,"Oct 22 2020",31985
Brazil,"Oct 23 2020",23016
Brazil,"Oct 24 2020",25574
Brazil,"Oct 25 2020",12904
Brazil,"Oct 26 2020",17422
Brazil,"Oct 27 2020",29353
Brazil,"Oct 28 2020",28852
Brazil,"Oct 29 2020",26647
Brazil,"Oct 30 2020",23126
Brazil,"Oct 31 2020",16077
Brazil,"Nov 01 2020",10100
Brazil,"Nov 02 2020",8501
Brazil,"Nov 03 2020",12920
Brazil,"Nov 04 2020",23815
Brazil,"Nov 05 2020",23317
Brazil,"Nov 06 2020",18247
Brazil,"Nov 07 2020",21056
Brazil,"Nov 08 2020",10554
Brazil,"Nov 09 2020",11651
Brazil,"Nov 10 2020",25517
Brazil,"Nov 11 2020",47724
Brazil,"Nov 12 2020",34640
Brazil,"Nov 13 2020",35849
Brazil,"Nov 14 2020",29463
Brazil,"Nov 15 2020",14134
Brazil,"Nov 16 2020",13647
Brazil,"Nov 17 2020",35018
Brazil,"Nov 18 2020",35645
Brazil,"Nov 19 2020",35686
Brazil,"Nov 20 2020",37075
Brazil,"Nov 21 2020",32622
Brazil,"Nov 22 2020",18615
Brazil,"Nov 23 2020",16603
Brazil,"Nov 24 2020",33445
Brazil,"Nov 25 2020",45449
Brazil,"Nov 26 2020",37672
Brazil,"Nov 27 2020",33780
Brazil,"Nov 28 2020",51922
Brazil,"Nov 29 2020",24468
Brazil,"Nov 30 2020",21538
Brazil,"Dec 01 2020",52248
Brazil,"Dec 02 2020",48124
Brazil,"Dec 03 2020",50866
Brazil,"Dec 04 2020",47435
Brazil,"Dec 05 2020",42226
Brazil,"Dec 06 2020",26363
Brazil,"Dec 07 2020",24525
Brazil,"Dec 08 2020",47850
Brazil,"Dec 09 2020",54203
Brazil,"Dec 10 2020",53425
Brazil,"Dec 11 2020",52770
Brazil,"Dec 12 2020",44282
Brazil,"Dec 13 2020",21395
Brazil,"Dec 14 2020",27419
Brazil,"Dec 15 2020",44849
Brazil,"Dec 16 2020",68437
Brazil,"Dec 17 2020",68832
Brazil,"Dec 18 2020",52385
Brazil,"Dec 19 2020",49243
Brazil,"Dec 20 2020",25445
Brazil,"Dec 21 2020",25621
Brazil,"Dec 22 2020",55799
Brazil,"Dec 23 2020",46657
Brazil,"Dec 24 2020",58916
Brazil,"Dec 25 2020",22967
Brazil,"Dec 26 2020",17246
Brazil,"Dec 27 2020",18479
Brazil,"Dec 28 2020",22605
Brazil,"Dec 29 2020",57227
Brazil,"Dec 30 2020",55853
Brazil,"Dec 31 2020",56003
Brazil,"Jan 01 2021",24605
Brazil,"Jan 02 2021",15827
